Region,Anchor,Neighbor,Cooc_Windows,Anchor_WindowCount,Neighbor_WindowCount,NPMI
CN,人工智能,消减,8,3546,30,-0.1148
CN,人工智能,核验,8,3546,75,-0.2525
CN,人工智能,向智向,7,3546,15,-0.03
CN,人工智能,为重,7,3546,15,-0.03
CN,人工智能,态势,7,3546,15,-0.03
CN,人工智能,集群,7,3546,15,-0.03
CN,人工智能,体化算,7,3546,15,-0.03
CN,人工智能,学分,7,3546,15,-0.03
CN,人工智能,层次,7,3546,15,-0.03
CN,人工智能,作合,7,3546,15,-0.03
CN,人工智能,第二条,7,3546,15,-0.03
CN,人工智能,上线,7,3546,15,-0.03
CN,人工智能,求解,7,3546,15,-0.03
CN,人工智能,事项,7,3546,15,-0.03
CN,人工智能,话题,7,3546,15,-0.03
CN,人工智能,话语权,7,3546,15,-0.03
CN,人工智能,低碳,7,3546,15,-0.03
CN,人工智能,打开,7,3546,15,-0.03
CN,人工智能,冗余,7,3546,15,-0.03
CN,人工智能,偶发,7,3546,15,-0.03
CN,人工智能,已有,7,3546,15,-0.03
CN,人工智能,扰能,7,3546,15,-0.03
CN,人工智能,详细,7,3546,15,-0.03
CN,人工智能,提供者,7,3546,15,-0.03
CN,人工智能,有权,7,3546,15,-0.03
CN,人工智能,学术,7,3546,15,-0.03
CN,人工智能,因果,7,3546,15,-0.03
CN,人工智能,体验,7,3546,30,-0.1322
CN,人工智能,性别,7,3546,30,-0.1322
CN,人工智能,泛化,7,3546,30,-0.1322
CN,人工智能,可信度,7,3546,45,-0.1919
CN,人工智能,权益,7,3546,75,-0.2672
CN,人工智能,信息内容,7,3546,123,-0.3401
CN,人工智能,action,6,3546,6,0.0804
CN,人工智能,师资,6,3546,15,-0.0516
CN,人工智能,良好氛围,6,3546,15,-0.0516
CN,人工智能,上架,6,3546,15,-0.0516
CN,人工智能,施行,6,3546,15,-0.0516
CN,人工智能,例如,6,3546,15,-0.0516
CN,人工智能,试点,6,3546,15,-0.0516
CN,人工智能,代表,6,3546,15,-0.0516
CN,人工智能,不法,6,3546,15,-0.0516
CN,人工智能,其中,6,3546,15,-0.0516
CN,人工智能,抢占,6,3546,15,-0.0516
CN,人工智能,低效,6,3546,15,-0.0516
CN,人工智能,颠覆,6,3546,15,-0.0516
CN,人工智能,就业观,6,3546,15,-0.0516
CN,人工智能,育观,6,3546,15,-0.0516
CN,人工智能,教育观,6,3546,15,-0.0516
CN,人工智能,扫描,6,3546,15,-0.0516
CN,人工智能,随机性,6,3546,15,-0.0516
CN,人工智能,提问,6,3546,15,-0.0516
CN,人工智能,统计,6,3546,15,-0.0516
CN,人工智能,中国,6,3546,30,-0.1515
CN,人工智能,复制,6,3546,30,-0.1515
CN,人工智能,义务,6,3546,30,-0.1515
CN,人工智能,不良,6,3546,30,-0.1515
CN,人工智能,危害,6,3546,90,-0.3098
CN,人工智能,+_,5,3546,5,0.0784
CN,人工智能,个性,5,3546,15,-0.0759
CN,人工智能,超常规,5,3546,15,-0.0759
CN,人工智能,部门,5,3546,15,-0.0759
CN,人工智能,日起,5,3546,15,-0.0759
CN,人工智能,软件开发,5,3546,15,-0.0759
CN,人工智能,引导性,5,3546,15,-0.0759
CN,人工智能,智能算法,5,3546,15,-0.0759
CN,人工智能,歧视性,5,3546,15,-0.0759
CN,人工智能,偏差,5,3546,15,-0.0759
CN,人工智能,之中,5,3546,15,-0.0759
CN,人工智能,遗忘,5,3546,15,-0.0759
CN,人工智能,拓扑,5,3546,15,-0.0759
CN,人工智能,成图,5,3546,15,-0.0759
CN,人工智能,世界各地,5,3546,15,-0.0759
CN,人工智能,社交,5,3546,15,-0.0759
CN,人工智能,削弱,5,3546,15,-0.0759
CN,人工智能,重复,5,3546,15,-0.0759
CN,人工智能,容灾,5,3546,15,-0.0759
CN,人工智能,业等,5,3546,15,-0.0759
CN,人工智能,前瞻性,5,3546,15,-0.0759
CN,人工智能,以新,5,3546,19,-0.1091
CN,人工智能,地域,5,3546,30,-0.1732
CN,人工智能,侵犯,5,3546,30,-0.1732
CN,人工智能,成功,5,3546,30,-0.1732
CN,人工智能,信任,5,3546,30,-0.1732
CN,人工智能,包含,5,3546,75,-0.3018
CN,人工智能,ai,4,3546,4,0.076
CN,人工智能,科研成果,4,3546,15,-0.1039
CN,人工智能,紧密结合,4,3546,15,-0.1039
CN,人工智能,第十四条,4,3546,15,-0.1039
CN,人工智能,推理模型,4,3546,15,-0.1039
CN,人工智能,数学,4,3546,15,-0.1039
CN,人工智能,新应,4,3546,15,-0.1039
CN,人工智能,确需,4,3546,15,-0.1039
CN,人工智能,有机,4,3546,15,-0.1039
CN,人工智能,探索性,4,3546,15,-0.1039
CN,人工智能,整体,4,3546,15,-0.1039
CN,人工智能,推送,4,3546,15,-0.1039
CN,人工智能,受到,4,3546,15,-0.1039
CN,人工智能,寻求,4,3546,15,-0.1039
CN,人工智能,决策问题,4,3546,15,-0.1039
CN,人工智能,纠偏,4,3546,15,-0.1039
CN,人工智能,测试数据,4,3546,15,-0.1039
CN,人工智能,商业化,4,3546,15,-0.1039
CN,人工智能,及时发现,4,3546,15,-0.1039
CN,人工智能,舆情,4,3546,15,-0.1039
CN,人工智能,政务信息,4,3546,15,-0.1039
CN,人工智能,频次,4,3546,15,-0.1039
CN,人工智能,思想,4,3546,25,-0.1735
CN,人工智能,材料,4,3546,30,-0.1983
CN,人工智能,代码,4,3546,30,-0.1983
CN,人工智能,理论,4,3546,30,-0.1983
CN,人工智能,做法,4,3546,30,-0.1983
CN,人工智能,拦截,4,3546,30,-0.1983
CN,人工智能,概率分布,4,3546,30,-0.1983
CN,人工智能,软硬件,4,3546,45,-0.2535
CN,人工智能,施策,3,3546,15,-0.1377
CN,人工智能,情景,3,3546,15,-0.1377
CN,人工智能,认定,3,3546,15,-0.1377
CN,人工智能,中华人民共和国,3,3546,15,-0.1377
CN,人工智能,网络安全,3,3546,15,-0.1377
CN,人工智能,第八条,3,3546,15,-0.1377
CN,人工智能,整合,3,3546,15,-0.1377
CN,人工智能,交付,3,3546,15,-0.1377
CN,人工智能,临算,3,3546,15,-0.1377
CN,人工智能,思潮,3,3546,15,-0.1377
CN,人工智能,不可,3,3546,15,-0.1377
CN,人工智能,依规,3,3546,15,-0.1377
CN,人工智能,多样化,3,3546,15,-0.1377
CN,人工智能,平提,3,3546,15,-0.1377
CN,人工智能,前预,3,3546,15,-0.1377
CN,人工智能,演绎,3,3546,15,-0.1377
CN,人工智能,模型训练,3,3546,30,-0.2285
CN,人工智能,国别,3,3546,30,-0.2285
CN,人工智能,仿真,3,3546,30,-0.2285
CN,人工智能,判别,3,3546,30,-0.2285
CN,人工智能,经验,3,3546,30,-0.2285
CN,人工智能,参考,3,3546,30,-0.2285
CN,人工智能,引发,3,3546,30,-0.2285
CN,人工智能,失效,3,3546,45,-0.2816
CN,人工智能,校验,3,3546,45,-0.2816
CN,人工智能,分业,2,3546,15,-0.1812
CN,人工智能,全球性,2,3546,15,-0.1812
CN,人工智能,因地制宜,2,3546,15,-0.1812
CN,人工智能,营造,2,3546,15,-0.1812
CN,人工智能,委员会,2,3546,15,-0.1812
CN,人工智能,本地化,2,3546,15,-0.1812
CN,人工智能,欺诈,2,3546,15,-0.1812
CN,人工智能,中断,2,3546,15,-0.1812
CN,人工智能,减轻,2,3546,15,-0.1812
CN,人工智能,考虑,2,3546,15,-0.1812
CN,人工智能,等级,2,3546,15,-0.1812
CN,人工智能,演练,2,3546,15,-0.1812
CN,人工智能,司法,2,3546,15,-0.1812
CN,人工智能,随着,2,3546,15,-0.1812
CN,人工智能,使得,2,3546,15,-0.1812
CN,人工智能,因材施教,1,3546,15,-0.2462
CN,人工智能,共绘,1,3546,15,-0.2462
CN,人工智能,抓好,1,3546,15,-0.2462
CN,人工智能,用户服务,1,3546,15,-0.2462
CN,人工智能,压实,1,3546,15,-0.2462
CN,人工智能,纠错,1,3546,15,-0.2462
CN,人工智能,还有,1,3546,15,-0.2462
CN,人工智能,速度,1,3546,15,-0.2462
CN,人工智能,有效性,1,3546,15,-0.2462
CN,人工智能,绕过,1,3546,15,-0.2462
CN,人工智能,牟利,1,3546,15,-0.2462
CN,人工智能,习惯,1,3546,15,-0.2462
CN,人工智能,谋求,1,3546,15,-0.2462
CN,人工智能,充分,1,3546,15,-0.2462
CN,人工智能,切换,1,3546,15,-0.2462
CN,人工智能,取证,1,3546,15,-0.2462
CN,人工智能,信仰,1,3546,30,-0.3256
CN,人工智能,界面,1,3546,45,-0.372
CN,人工智能,篡改,1,3546,75,-0.4305
CN,安全,人工智能,1381,2294,3546,0.0338
CN,安全,技术,474,2294,1088,0.0634
CN,安全,模型,457,2294,1093,0.0467
CN,安全,社会,357,2294,562,0.1892
CN,安全,信息,312,2294,727,0.0495
CN,安全,数据,302,2294,953,-0.0514
CN,安全,应对,280,2294,434,0.1794
CN,安全,算法,276,2294,505,0.1252
CN,安全,场景,261,2294,583,0.06
CN,安全,系统,254,2294,632,0.0257
CN,安全,治理,251,2294,524,0.0804
CN,安全,防范,220,2294,369,0.1428
CN,安全,影响,212,2294,433,0.0828
CN,安全,机制,210,2294,377,0.1207
CN,安全,发展,199,2294,796,-0.1142
CN,安全,服务,198,2294,796,-0.1155
CN,安全,分级,191,2294,258,0.1992
CN,安全,措施,178,2294,357,0.0839
CN,安全,建设,178,2294,432,0.0302
CN,安全,制定,177,2294,260,0.1713
CN,安全,管理,175,2294,388,0.0554
CN,安全,训练,164,2294,424,0.0121
CN,安全,研发,158,2294,356,0.0494
CN,安全,确保,157,2294,274,0.1189
CN,安全,分类,147,2294,226,0.1507
CN,安全,规范,146,2294,300,0.073
CN,安全,国家,142,2294,238,0.1264
CN,安全,内容,135,2294,798,-0.2046
CN,安全,强化,133,2294,313,0.0359
CN,安全,输出,133,2294,405,-0.0312
CN,安全,监管,130,2294,220,0.121
CN,安全,稳定,128,2294,135,0.2424
CN,安全,提出,128,2294,195,0.1476
CN,安全,防护,126,2294,180,0.1635
CN,安全,过程,122,2294,282,0.0397
CN,安全,测试,119,2294,170,0.1612
CN,安全,框架,119,2294,178,0.1495
CN,安全,保护,118,2294,163,0.1693
CN,安全,环境,116,2294,232,0.0756
CN,安全,评估,115,2294,188,0.126
CN,安全,潜在,112,2294,135,0.2011
CN,安全,部署,110,2294,186,0.1162
CN,安全,设计,109,2294,232,0.059
CN,安全,有效,107,2294,180,0.1167
CN,安全,原则,102,2294,120,0.2024
CN,安全,可能,101,2294,225,0.0468
CN,安全,缺陷,100,2294,207,0.0645
CN,安全,测评,99,2294,105,0.226
CN,安全,结合,99,2294,135,0.1653
CN,安全,攻击,98,2294,252,0.0119
CN,安全,采取,98,2294,270,-0.0047
CN,安全,开源,97,2294,256,0.0056
CN,安全,识别,95,2294,211,0.0469
CN,安全,组织,95,2294,240,0.016
CN,安全,产品,94,2294,301,-0.0406
CN,安全,开展,90,2294,240,0.0031
CN,安全,威胁,89,2294,104,0.1975
CN,安全,可控,89,2294,135,0.136
CN,安全,涉及,88,2294,110,0.1811
CN,安全,收集,87,2294,140,0.1214
CN,安全,问题,87,2294,217,0.0187
CN,安全,共享,86,2294,179,0.061
CN,安全,优化,86,2294,221,0.0117
CN,安全,基础设施,85,2294,165,0.077
CN,安全,可靠性,83,2294,120,0.1449
CN,安全,规模,83,2294,226,-0.0018
CN,安全,关键,82,2294,120,0.1417
CN,安全,需求,80,2294,150,0.0839
CN,安全,指引,79,2294,97,0.1808
CN,安全,合作,79,2294,205,0.0092
CN,安全,针对,78,2294,120,0.1287
CN,安全,政府,78,2294,179,0.0373
CN,安全,恶意,78,2294,206,0.0052
CN,安全,范围,77,2294,195,0.0147
CN,安全,明确,77,2294,208,0.0
CN,安全,环节,76,2294,105,0.1524
CN,安全,分析,76,2294,135,0.0953
CN,安全,构建,76,2294,180,0.0299
CN,安全,资源,76,2294,240,-0.0355
CN,安全,权益,75,2294,75,0.2251
CN,安全,危害,75,2294,90,0.1838
CN,安全,基础,75,2294,197,0.0064
CN,安全,定期,74,2294,120,0.1153
CN,安全,供应链,74,2294,128,0.1007
CN,安全,共识,74,2294,150,0.0649
CN,安全,开发,73,2294,130,0.0938
CN,安全,风险,73,2294,159,0.0485
CN,安全,持续,73,2294,165,0.0401
CN,安全,标识,72,2294,646,-0.2694
CN,安全,处理,71,2294,143,0.0657
CN,安全,体系,71,2294,225,-0.0357
CN,安全,带来,70,2294,184,0.0061
CN,安全,伦理,70,2294,235,-0.0485
CN,安全,智能化,70,2294,274,-0.0827
CN,安全,探索,70,2294,315,-0.1138
CN,安全,要求,69,2294,168,0.0231
CN,安全,协同,67,2294,306,-0.116
CN,安全,决策,67,2294,346,-0.1431
CN,安全,隐私,66,2294,90,0.1505
CN,安全,认知,66,2294,135,0.0612
CN,安全,要素,66,2294,198,-0.0231
CN,安全,泄露,65,2294,107,0.1087
CN,安全,存在,65,2294,144,0.0435
CN,安全,国际,65,2294,195,-0.023
CN,安全,交互,65,2294,229,-0.0583
CN,安全,漏洞,64,2294,101,0.1175
CN,安全,创新,64,2294,328,-0.14
CN,安全,保障,61,2294,95,0.1192
CN,安全,威胁性,60,2294,60,0.2143
CN,安全,责任,60,2294,87,0.1342
CN,安全,服务提供者,60,2294,322,-0.148
CN,安全,关注,59,2294,75,0.162
CN,安全,及时,59,2294,90,0.1228
CN,安全,重点,59,2294,120,0.061
CN,安全,共治,58,2294,81,0.1412
CN,安全,失控,58,2294,150,0.0093
CN,安全,链条,57,2294,60,0.201
CN,安全,透明度,57,2294,90,0.1145
CN,安全,审计,57,2294,90,0.1145
CN,安全,加剧,56,2294,112,0.0639
CN,安全,信息内容,56,2294,123,0.044
CN,安全,安全意识,55,2294,60,0.1919
CN,安全,功能,55,2294,165,-0.0222
CN,安全,质量,55,2294,173,-0.0322
CN,安全,标准规范,54,2294,60,0.1873
CN,安全,访问,54,2294,82,0.1215
CN,安全,跟踪,54,2294,90,0.1018
CN,安全,维度,53,2294,60,0.1827
CN,安全,设置,53,2294,84,0.112
CN,安全,安全性,53,2294,86,0.107
CN,安全,违法,53,2294,109,0.0573
CN,安全,形成,53,2294,249,-0.1162
CN,安全,价值观,52,2294,119,0.0347
CN,安全,标注,52,2294,132,0.013
CN,安全,特征,51,2294,75,0.1267
CN,安全,经济,51,2294,137,0.0012
CN,安全,针对性,50,2294,60,0.1684
CN,安全,增强,50,2294,135,0.0001
CN,安全,导致,50,2294,150,-0.0218
CN,安全,合成,50,2294,235,-0.1149
CN,安全,全球,50,2294,236,-0.1158
CN,安全,发现,49,2294,86,0.0891
CN,安全,维护,48,2294,75,0.1126
CN,安全,权限,48,2294,98,0.0576
CN,安全,公众,48,2294,120,0.0159
CN,安全,结果,48,2294,172,-0.0581
CN,安全,可靠,47,2294,90,0.0705
CN,安全,规则,47,2294,105,0.0389
CN,安全,检测,46,2294,95,0.0548
CN,安全,开放,46,2294,153,-0.0424
CN,安全,释放,45,2294,45,0.2018
CN,安全,具体,45,2294,63,0.1335
CN,安全,特点,45,2294,90,0.061
CN,安全,教育,45,2294,117,0.0078
CN,安全,备案,44,2294,45,0.1963
CN,安全,险进,44,2294,45,0.1963
CN,安全,及应,44,2294,75,0.0931
CN,安全,社区,44,2294,90,0.0562
CN,安全,应急,44,2294,98,0.039
CN,安全,现实,43,2294,60,0.1329
CN,安全,能源,43,2294,60,0.1329
CN,安全,扩散,43,2294,90,0.0513
CN,安全,符合,43,2294,113,0.0055
CN,安全,护栏,42,2294,45,0.1852
CN,安全,法律法规,42,2294,60,0.1276
CN,安全,指导,42,2294,60,0.1276
CN,安全,快速,42,2294,65,0.1115
CN,安全,合法权益,42,2294,90,0.0464
CN,安全,评价,42,2294,102,0.0213
CN,安全,隐患,41,2294,45,0.1795
CN,安全,认识,41,2294,60,0.1222
CN,安全,遵循,41,2294,90,0.0414
CN,安全,降低,41,2294,105,0.0106
CN,安全,来源,41,2294,119,-0.0143
CN,安全,准确,41,2294,120,-0.016
CN,安全,控制,41,2294,125,-0.0241
CN,安全,挑战,41,2294,135,-0.0394
CN,安全,修复,40,2294,45,0.1737
CN,安全,活动,40,2294,159,-0.0766
CN,安全,灾难性,39,2294,45,0.1678
CN,安全,安全漏洞,39,2294,60,0.1111
CN,安全,周期,39,2294,75,0.0671
CN,安全,监测,39,2294,98,0.0143
CN,安全,打造,39,2294,120,-0.0257
CN,安全,产业,39,2294,147,-0.0657
CN,安全,国家标准,38,2294,45,0.1619
CN,安全,解释性,38,2294,60,0.1054
CN,安全,平台,38,2294,174,-0.1036
CN,安全,主体,37,2294,45,0.1558
CN,安全,落实,37,2294,60,0.0997
CN,安全,不断,37,2294,60,0.0997
CN,安全,基本,37,2294,60,0.0997
CN,安全,基本准则,37,2294,75,0.0561
CN,安全,可信,37,2294,88,0.0249
CN,安全,学习,37,2294,121,-0.0373
CN,安全,实现,37,2294,195,-0.1305
CN,安全,国际交流,36,2294,45,0.1497
CN,安全,具备,36,2294,51,0.1254
CN,安全,敏感,36,2294,85,0.0262
CN,安全,企业,36,2294,165,-0.1027
CN,安全,可追溯,35,2294,45,0.1434
CN,安全,主管,35,2294,45,0.1434
CN,安全,验证,35,2294,73,0.05
CN,安全,鲁棒性,35,2294,75,0.0447
CN,安全,健康,35,2294,118,-0.0428
CN,安全,机构,35,2294,120,-0.046
CN,安全,业应,34,2294,45,0.1371
CN,安全,软硬件,34,2294,45,0.1371
CN,安全,特别,34,2294,58,0.0883
CN,安全,消耗,34,2294,60,0.0818
CN,安全,培养,34,2294,61,0.0786
CN,安全,性能,34,2294,75,0.0389
CN,安全,知识产权,33,2294,69,0.0489
CN,安全,不同,33,2294,70,0.0462
CN,安全,实践,33,2294,75,0.033
CN,安全,避免,33,2294,93,-0.0081
CN,安全,违规,32,2294,45,0.124
CN,安全,透明,32,2294,90,-0.0077
CN,安全,最终,31,2294,68,0.0393
CN,安全,准确性,31,2294,75,0.0208
CN,安全,调整,31,2294,81,0.0063
CN,安全,共同,31,2294,105,-0.0427
CN,安全,软件,31,2294,135,-0.0901
CN,安全,特性,30,2294,30,0.1864
CN,安全,消减,30,2294,30,0.1864
CN,安全,此基础,30,2294,30,0.1864
CN,安全,级别,30,2294,30,0.1864
CN,安全,严重,30,2294,30,0.1864
CN,安全,定级,30,2294,30,0.1864
CN,安全,建议,30,2294,45,0.1104
CN,安全,培训,30,2294,45,0.1104
CN,安全,系统性,30,2294,45,0.1104
CN,安全,梳理,30,2294,60,0.0564
CN,安全,容错,30,2294,60,0.0564
CN,安全,应用,30,2294,60,0.0564
CN,安全,指南,30,2294,60,0.0564
CN,安全,流程,30,2294,75,0.0145
CN,安全,必要,30,2294,89,-0.0176
CN,安全,培育,30,2294,184,-0.1538
CN,安全,轻微,29,2294,29,0.1852
CN,安全,化解,29,2294,30,0.1789
CN,安全,因素,29,2294,30,0.1789
CN,安全,防范措施,29,2294,30,0.1789
CN,安全,管理制度,29,2294,45,0.1033
CN,安全,同步,29,2294,45,0.1033
CN,安全,预警,29,2294,49,0.0875
CN,安全,有害信息,29,2294,59,0.0529
CN,安全,综合治理,29,2294,60,0.0497
CN,安全,冲击,29,2294,60,0.0497
CN,安全,制度,29,2294,69,0.0237
CN,安全,管控,29,2294,72,0.0157
CN,安全,从应,28,2294,30,0.1713
CN,安全,中建,28,2294,30,0.1713
CN,安全,化等,28,2294,30,0.1713
CN,安全,脱敏,28,2294,30,0.1713
CN,安全,类型,28,2294,45,0.0962
CN,安全,公开,28,2294,45,0.0962
CN,安全,变化,28,2294,52,0.0694
CN,安全,演进,28,2294,60,0.0429
CN,安全,设施,28,2294,60,0.0429
CN,安全,空间,28,2294,75,0.0016
CN,安全,逻辑,28,2294,105,-0.0607
CN,安全,诱导,27,2294,45,0.0888
CN,安全,异常,27,2294,60,0.0359
CN,安全,基于,27,2294,135,-0.1133
CN,安全,公共利益,26,2294,30,0.1554
CN,安全,重要性,26,2294,30,0.1554
CN,安全,阈值,26,2294,30,0.1554
CN,安全,管理机制,26,2294,30,0.1554
CN,安全,政务,26,2294,40,0.1029
CN,安全,电信,26,2294,45,0.0813
CN,安全,安全事件,26,2294,49,0.0658
CN,安全,对抗,26,2294,71,-0.002
CN,安全,配置,26,2294,72,-0.0045
CN,安全,精准,26,2294,75,-0.012
CN,安全,推理,26,2294,90,-0.0453
CN,安全,前沿,25,2294,25,0.1803
CN,安全,互动,25,2294,30,0.1472
CN,安全,加固,25,2294,30,0.1472
CN,安全,公平性,25,2294,30,0.1472
CN,安全,交通,25,2294,45,0.0736
CN,安全,协调,25,2294,60,0.0215
CN,安全,普惠,25,2294,75,-0.019
CN,安全,处置,25,2294,90,-0.0521
CN,安全,特定,25,2294,103,-0.0766
CN,安全,协议,25,2294,105,-0.0801
CN,安全,深度,25,2294,165,-0.162
CN,安全,增进,24,2294,30,0.1388
CN,安全,各种,24,2294,30,0.1388
CN,安全,组件,24,2294,30,0.1388
CN,安全,第三,24,2294,30,0.1388
CN,安全,选取,24,2294,30,0.1388
CN,安全,包容,24,2294,39,0.0915
CN,安全,技术标准,24,2294,45,0.0657
CN,安全,失效,24,2294,45,0.0657
CN,安全,驾驶,24,2294,45,0.0657
CN,安全,限制,24,2294,71,-0.0164
CN,安全,相衔接,23,2294,30,0.1301
CN,安全,修补,23,2294,30,0.1301
CN,安全,作恶,23,2294,30,0.1301
CN,安全,差异化,23,2294,30,0.1301
CN,安全,计划,23,2294,30,0.1301
CN,安全,检查,23,2294,30,0.1301
CN,安全,安全控制,23,2294,30,0.1301
CN,安全,清晰,23,2294,45,0.0576
CN,安全,供给,23,2294,60,0.0062
CN,安全,监督,23,2294,60,0.0062
CN,安全,其他,23,2294,90,-0.0662
CN,安全,复杂,23,2294,105,-0.0938
CN,安全,传播,23,2294,163,-0.1723
CN,安全,模式,23,2294,240,-0.2415
CN,安全,标准化,22,2294,30,0.1212
CN,安全,内部,22,2294,45,0.0493
CN,安全,改进,22,2294,45,0.0493
CN,安全,多元,22,2294,52,0.0237
CN,安全,歧视,22,2294,112,-0.1123
CN,安全,边界,21,2294,45,0.0407
CN,安全,路径,21,2294,45,0.0407
CN,安全,了解,21,2294,45,0.0407
CN,安全,布局,21,2294,60,-0.0099
CN,安全,获取,21,2294,60,-0.0099
CN,安全,武器,21,2294,75,-0.0491
CN,安全,合理,21,2294,75,-0.0491
CN,安全,知识,21,2294,161,-0.1834
CN,安全,研究,21,2294,166,-0.1888
CN,安全,更新,20,2294,30,0.1026
CN,安全,未经,20,2294,30,0.1026
CN,安全,对模型,20,2294,30,0.1026
CN,安全,选择,20,2294,45,0.0319
CN,安全,认证,20,2294,48,0.0206
CN,安全,不当,20,2294,52,0.0067
CN,安全,尊重,20,2294,53,0.0033
CN,安全,对象,20,2294,60,-0.0183
CN,安全,造成,20,2294,90,-0.089
CN,安全,预期,20,2294,97,-0.102
CN,安全,程度,19,2294,30,0.0928
CN,安全,衍生,19,2294,30,0.0928
CN,安全,透明性,19,2294,30,0.0928
CN,安全,判别,19,2294,30,0.0928
CN,安全,细则,19,2294,30,0.0928
CN,安全,合同,19,2294,45,0.0227
CN,安全,运营,19,2294,60,-0.027
CN,安全,合规,19,2294,60,-0.027
CN,安全,反映,19,2294,60,-0.027
CN,安全,科技,19,2294,111,-0.1333
CN,安全,加快,19,2294,309,-0.3102
CN,安全,单位,18,2294,20,0.1521
CN,安全,积极参与,18,2294,30,0.0827
CN,安全,敏感数据,18,2294,30,0.0827
CN,安全,数字,18,2294,45,0.0133
CN,安全,数据处理,18,2294,60,-0.036
CN,安全,准则,18,2294,66,-0.0523
CN,安全,动态,18,2294,75,-0.0742
CN,安全,传统,18,2294,98,-0.12
CN,安全,侵犯,17,2294,30,0.0722
CN,安全,引发,17,2294,30,0.0722
CN,安全,违法犯罪,17,2294,47,-0.0039
CN,安全,策略,17,2294,75,-0.0832
CN,安全,依赖,17,2294,83,-0.1003
CN,安全,积极,17,2294,105,-0.1402
CN,安全,判断,17,2294,165,-0.2168
CN,安全,监督机制,16,2294,30,0.0613
CN,安全,校验,16,2294,45,-0.0068
CN,安全,记录,16,2294,52,-0.031
CN,安全,机器,16,2294,60,-0.055
CN,安全,坚持,16,2294,75,-0.0925
CN,安全,制造,16,2294,90,-0.1231
CN,安全,化导,16,2294,90,-0.1231
CN,安全,感知,16,2294,166,-0.2258
CN,安全,新格局,15,2294,15,0.165
CN,安全,防灾,15,2294,15,0.165
CN,安全,减灾,15,2294,15,0.165
CN,安全,救灾,15,2294,15,0.165
CN,安全,达成,15,2294,15,0.165
CN,安全,办公室,15,2294,15,0.165
CN,安全,秉持,15,2294,15,0.165
CN,安全,安全观,15,2294,15,0.165
CN,安全,并重,15,2294,15,0.165
CN,安全,要务,15,2294,15,0.165
CN,安全,利益,15,2294,15,0.165
CN,安全,态度,15,2294,15,0.165
CN,安全,试点,15,2294,15,0.165
CN,安全,新应,15,2294,15,0.165
CN,安全,纠错,15,2294,15,0.165
CN,安全,严守,15,2294,15,0.165
CN,安全,底线,15,2294,15,0.165
CN,安全,严防,15,2294,15,0.165
CN,安全,始终,15,2294,15,0.165
CN,安全,处于,15,2294,15,0.165
CN,安全,之下,15,2294,15,0.165
CN,安全,构成,15,2294,15,0.165
CN,安全,软件开发,15,2294,15,0.165
CN,安全,引导性,15,2294,15,0.165
CN,安全,整合,15,2294,15,0.165
CN,安全,交付,15,2294,15,0.165
CN,安全,意识形态,15,2294,15,0.165
CN,安全,对抗性,15,2294,15,0.165
CN,安全,原理,15,2294,15,0.165
CN,安全,扫描,15,2294,15,0.165
CN,安全,冗余,15,2294,15,0.165
CN,安全,容灾,15,2294,15,0.165
CN,安全,仍能,15,2294,15,0.165
CN,安全,正常,15,2294,15,0.165
CN,安全,不可,15,2294,15,0.165
CN,安全,分级分类,15,2294,15,0.165
CN,安全,分级管理,15,2294,15,0.165
CN,安全,登记,15,2294,15,0.165
CN,安全,相匹配,15,2294,15,0.165
CN,安全,基线,15,2294,15,0.165
CN,安全,业等,15,2294,15,0.165
CN,安全,普遍,15,2294,15,0.165
CN,安全,具体情况,15,2294,15,0.165
CN,安全,众测,15,2294,15,0.165
CN,安全,汇集,15,2294,15,0.165
CN,安全,跨域,15,2294,15,0.165
CN,安全,融等,15,2294,15,0.165
CN,安全,课程体系,15,2294,15,0.165
CN,安全,基础教育,15,2294,15,0.165
CN,安全,顶尖,15,2294,15,0.165
CN,安全,类脑,15,2294,15,0.165
CN,安全,事业单位,15,2294,15,0.165
CN,安全,课程,15,2294,15,0.165
CN,安全,科普活动,15,2294,15,0.165
CN,安全,业协会,15,2294,15,0.165
CN,安全,范作,15,2294,15,0.165
CN,安全,加密,15,2294,15,0.165
CN,安全,清洗,15,2294,15,0.165
CN,安全,解决,15,2294,15,0.165
CN,安全,设备,15,2294,15,0.165
CN,安全,具等进,15,2294,15,0.165
CN,安全,注意,15,2294,15,0.165
CN,安全,少年,15,2294,15,0.165
CN,安全,过度,15,2294,15,0.165
CN,安全,诸多,15,2294,15,0.165
CN,安全,局部性,15,2294,15,0.165
CN,安全,局部,15,2294,15,0.165
CN,安全,颠覆性,15,2294,15,0.165
CN,安全,不可逆转,15,2294,15,0.165
CN,安全,参照,15,2294,15,0.165
CN,安全,实施细则,15,2294,15,0.165
CN,安全,业本,15,2294,15,0.165
CN,安全,于本,15,2294,15,0.165
CN,安全,实例,15,2294,15,0.165
CN,安全,权重,15,2294,15,0.165
CN,安全,确定,15,2294,15,0.165
CN,安全,全护,15,2294,15,0.165
CN,安全,建模,15,2294,15,0.165
CN,安全,综合,15,2294,30,0.0499
CN,安全,理念,15,2294,30,0.0499
CN,安全,及其,15,2294,30,0.0499
CN,安全,语料,15,2294,30,0.0499
CN,安全,经济社会,15,2294,30,0.0499
CN,安全,易受,15,2294,30,0.0499
